0.015 1.210786978535159e+37 2899.761385814385 15502387920163.209
0.02 4.11576563780617e+38 6063.712724061627 20669850560217.61
0.024999999999999998 2.4121131234799045e+39 8438.599392324406 25837313200272.016
0.03 6.571935918223259e+39 9897.002024797612 31004775840326.418
0.034999999999999996 1.2482386931119283e+40 10756.756669492075 36172238480380.82
0.04 1.95765552203628e+40 11260.17212418884 41339701120435.22
0.045 2.74269230925656e+40 11549.919883994738 46507163760489.625
0.049999999999999996 3.5757450482023363e+40 11708.401071063154 51674626400544.03
0.055 4.556698767581677e+40 11861.024187976262 56842089040598.43
0.06 5.721746955094108e+40 12021.190876014165 62009551680652.836
0.075 9.249607755180617e+40 12123.866730235499 77511939600816.05
0.09 1.2955209834763008e+41 12045.264183069115 92934896712130.31
0.105 1.664607618203068e+41 11879.555709750775 108304074604278.17
0.12 2.027852061997516e+41 11681.709641931608 123621660775969.9
0.13499999999999998 2.382960718233583e+41 11475.280144118131 138874050385780.48
0.15 2.7320975998162408e+41 11274.307293328227 154048553000829.4
0.16499999999999998 3.0737403046966366e+41 11080.696203492476 169156520692817.78
0.18 3.409534907319169e+41 10898.011185504454 184179939495691.47
0.19499999999999998 3.738581732906814e+41 10725.893535509209 199102049288756.0
0.21 4.059743270945511e+41 10562.864593293816 213931686183623.22
0.22499999999999998 4.373729207862077e+41 10409.062735930787 228660920446941.06
0.24 4.680794739188414e+41 10264.036850385457 243283495612303.4
0.255 4.978797326095159e+41 10126.026624780527 257794322155314.0
0.26999999999999996 5.267461675621373e+41 9994.464746553187 272189185106965.5
0.285 5.547491687427122e+41 9869.23164448091 286464558741783.2
0.3 5.819304103357479e+41 9750.146014632233 300609389330543.75
0.315 6.0824930186671304e+41 9636.489046287978 314624399332262.5
0.32999999999999996 6.3347860558718755e+41 9526.922608540228 328511029722615.6
0.345 6.57647847007132e+41 9421.281875988603 342267734322020.9
0.36 6.807955778218803e+41 9319.640902873214 355876458053603.56
0.375 7.029470613726789e+41 9221.578881493417 369351606854187.56
0.38999999999999996 7.241215048053248e+41 9126.96593617007 382685597172753.0
0.40499999999999997 7.4427613961138e+41 9035.457558296657 395873108851866.1
0.42 7.632408763218931e+41 8946.23470100409 408921071115861.9
0.435 7.810158671503966e+41 8859.253224058266 421817848255837.1
0.44999999999999996 7.976295009535558e+41 8774.321045506538 434573076394652.4
0.46499999999999997 8.131091560202379e+41 8691.4351539743 447178269714068.7
0.48 8.274812194093461e+41 8610.462227546563 459637437826241.5
0.495 8.407707205022349e+41 8531.298349238108 471951948660276.25
0.51 8.530106972968528e+41 8453.942425425505 484114311114114.5
0.615 9.09962203546013e+41 7951.425979801812 565211370411426.0
0.765 9.26304018438288e+41 7339.179446090192 669377353331278.2
0.9149999999999999 9.020439174287925e+41 6835.895885787912 761398849175905.0
1.065 8.636322320189477e+41 6425.40991262193 843241548985680.8
1.2149999999999999 8.23123670092538e+41 6088.976814648912 916712511185101.0
1.365 7.810328529986831e+41 5802.465403928648 983328860151525.4
1.515 7.34452439629864e+41 5544.607122045416 1044310238641171.5
1.6649999999999998 6.8689608162723145e+41 5311.264198819578 1100623960835683.6
1.815 6.405597649912375e+41 5099.336936017606 1153032807923749.5
1.9649999999999999 5.967625903545386e+41 4906.451987794463 1202139707464425.5
2.1149999999999998 5.562627844522336e+41 4730.7889750344475 1248423987347413.5
2.2649999999999997 5.193523188272006e+41 4570.708449813654 1292269968014374.2
2.415 4.860387038698412e+41 4424.719499096044 1333991900164642.2
2.565 4.56179128777033e+41 4291.504500948503 1373845245292100.8
2.715 4.295753340472509e+41 4169.948711102983 1412041612935128.0
2.8649999999999998 4.059002190482157e+41 4018.533572842701 1477963452643427.8
3.0149999999999997 3.84821383229976e+41 3875.083983409888 1547592490335731.5
3.165 3.660154502025251e+41 3744.703570630289 1616233385612792.5
3.315 3.4919598558617346e+41 3625.825863899883 1683875546312662.8
3.465 3.3412780432118584e+41 3517.144102629551 1750512586105211.0
3.6149999999999998 3.2057172521722087e+41 3417.4636007455797 1816118013269245.2
3.7649999999999997 3.0831926185847496e+41 3325.728072017822 1880685214562420.5
3.9149999999999996 2.971919949829811e+41 3240.9974702425193 1944242460875528.8
4.0649999999999995 2.870378662438593e+41 3162.480252100677 2006795904111895.8
4.215 2.7772749267940676e+41 3089.4912742193674 2068353401113748.8
4.365 2.6915724845050207e+41 3021.4543613618066 2128924287744935.8
4.515 2.6123014076785526e+41 2957.844029398638 2188519181740828.5
4.665 2.5386562032970764e+41 2898.216479134886 2247137029599514.0
4.8149999999999995 2.470084184554119e+41 2842.2439944284706 2304742532433036.5
4.965 2.4059139113213772e+41 2789.5156741208416 2361411552778689.5
5.015 2.385451752954872e+41 2772.610210791543 2380109490149238.0
5.515 2.2017917478109256e+41 2619.700040052502 2561381334558339.0
6.015 2.0485694036365678e+41 2490.8177054906123 2732943836028957.0
6.515 1.918035758650704e+41 2380.3985866830235 2895464444935164.0
7.015 1.805316072290069e+41 2284.5953135989507 3049631150815877.0
7.515 1.705372345971714e+41 2200.0948701818184 3196068253609752.5
8.014999999999999 1.609712873894795e+41 2122.786323233141 3335422860015676.5
8.514999999999999 1.5171959259029096e+41 2051.1443490878582 3468307844496027.0
9.014999999999999 1.4278159863087311e+41 1984.2518406116328 3595272314202061.0
9.514999999999999 1.3416424306217537e+41 1921.4164781435022 3716760907196858.5
10.014999999999999 1.2587184557012594e+41 1862.0502200372039 3833282039601305.0
10.514999999999999 1.179266036676976e+41 1805.7627750294937 3945242995594186.0
11.014999999999999 1.1034678301377165e+41 1752.2488939411016 4053008394421499.0
11.514999999999999 1.0314495484161208e+41 1701.2682503313233 4156881600747174.0
12.014999999999999 9.632798464116643e+40 1652.6065019403986 4257224736101640.0
12.514999999999999 8.989198836873645e+40 1606.0810357794653 4354264826529961.5
13.014999999999999 8.383361261693146e+40 1561.5387132360274 4448287345427012.0
13.514999999999999 7.814873948012842e+40 1518.8802653303212 4539449236956587.0
14.014999999999999 7.282941823379688e+40 1478.0001432925583 4628003962120366.0
14.514999999999999 6.786467222600458e+40 1438.815883303589 4714120560506576.0
15.014999999999999 6.32412089139071e+40 1401.2528237735162 4797956808319154.0
15.514999999999999 5.894403680008141e+40 1365.2425639694031 4879659881392331.0
16.015 5.4955921102322595e+40 1330.7152287649296 4959366975345914.0
16.515 5.125939534826552e+40 1297.6068982580466 5037205886651432.0
17.015 4.783773228145613e+40 1265.863830177868 5113291647309638.0
17.515 4.4674053205058085e+40 1235.4404855276987 5187681139355063.0
18.015 4.1751601796024804e+40 1206.2804974815012 5260526492102703.0
18.515 3.9053959434630066e+40 1178.338978194089 5331891479530916.0
19.015 3.65652104486862e+40 1151.5708395396202 5401843212116251.0
19.515 3.4270064845822883e+40 1125.9285285809538 5470475412713426.0
20.015 3.215394532305154e+40 1101.3690608066725 5537843060078154.0
20.515 3.020306606269939e+40 1077.8501532465807 5603998297734980.0
21.015 2.840447107483594e+40 1055.326756302702 5669029395434526.0
21.515 2.6745957531874165e+40 1033.7599180682953 5732960517221715.0
22.015 2.521613649740898e+40 1013.1088551039975 5795838890582836.0
22.515 2.380442127873094e+40 993.3317736259937 5857730850258721.0
23.015 2.250100299112315e+40 970.8952671786357 5961361035631680.0
23.515 2.129681941026271e+40 947.4004786855031 6090871377487680.0
24.015 2.0183519132350405e+40 924.9863661252953 6220381719343680.0
24.514999999999997 1.9153422698290157e+40 903.5934077545043 6349892061199680.0
25.014999999999997 1.819948202194751e+40 883.1651180581636 6479402403055680.0
25.514999999999997 1.731523919011143e+40 863.6479406091837 6608912744911680.0
26.014999999999997 1.6494785469652305e+40 844.991143516909 6738423086767680.0
26.514999999999997 1.5732707440890468e+40 827.1465359320295 6867933428623680.0
27.014999999999997 1.5024030686795281e+40 810.0681067360405 6997443770479680.0
27.514999999999997 1.4364267080085118e+40 793.7130366673174 7126954112335680.0
28.014999999999997 1.3749329284428882e+40 778.0409745575155 7256464454191680.0
28.514999999999997 1.3175492590077928e+40 763.0138682828967 7385974796047680.0
29.014999999999997 1.263936412309892e+40 748.5958638593602 7515485137903680.0
29.514999999999997 1.2137854133125377e+40 734.7532048183397 7644995479759680.0
