1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0004979785222807282 	 -0.1
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0005365832536859189 	 -0.09797979797979799
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0005781807352202544 	 -0.09595959595959597
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0006230029735059659 	 -0.09393939393939395
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0006712999609878364 	 -0.09191919191919193
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0007233410702460406 	 -0.08989898989898991
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0007794165564001396 	 -0.08787878787878789
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0008398391759837676 	 -0.08585858585858586
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0009049459313191571 	 -0.08383838383838385
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0009750999501205985 	 -0.08181818181818182
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.001050692510810192 	 -0.07979797979797981
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0011321452248419168 	 -0.07777777777777778
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0012199123882057471 	 -0.07575757575757576
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0013144835152271615 	 -0.07373737373737374
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0014163860687940975 	 -0.07171717171717172
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0015261884022389621 	 -0.0696969696969697
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0016445029292838417 	 -0.06767676767676768
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0017719895397289849 	 -0.06565656565656566
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0019093592799353317 	 -0.06363636363636364
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0020573783186286485 	 -0.061616161616161624
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0022168722201442396 	 -0.059595959595959605
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0023887305489459195 	 -0.05757575757575758
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0025739118311005824 	 -0.05555555555555556
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.002773448900380584 	 -0.05353535353535354
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.002988454658811375 	 -0.05151515151515152
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0032201282837934692 	 -0.0494949494949495
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.003469761916418346 	 -0.04747474747474748
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.003738747868281901 	 -0.04545454545454546
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.004028586386990916 	 -0.043434343434343436
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.004340894023673922 	 -0.04141414141414142
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.00467741264916569 	 -0.0393939393939394
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.005040019169152282 	 -0.03737373737373738
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.005430735992462282 	 -0.03535353535353536
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.005851742310890047 	 -0.03333333333333334
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.006305386253463437 	 -0.03131313131313132
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.00679419798294544 	 -0.0292929292929293
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.007320903807614386 	 -0.027272727272727282
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.007888441387030046 	 -0.025252525252525262
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.008499976116594568 	 -0.023232323232323243
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.009158918782291869 	 -0.021212121212121224
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.009868944584073346 	 -0.019191919191919204
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.010634013633991312 	 -0.01717171717171717
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.011458393043406762 	 -0.015151515151515152
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.012346680722461435 	 -0.013131313131313133
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.01330383102455331 	 -0.011111111111111113
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.014335182378846038 	 -0.009090909090909094
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.015446487064930063 	 -0.007070707070707075
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.016643943295701433 	 -0.005050505050505055
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.017934229787397858 	 -0.003030303030303036
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.019324543009603786 	 -0.0010101010101010166
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.020822637322983128 	 0.0010101010101010027
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.022436868228604995 	 0.003030303030303022
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.024176238970081775 	 0.005050505050505041
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.026050450748439494 	 0.007070707070707061
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.02806995682978956 	 0.00909090909090908
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.030246020847583557 	 0.0111111111111111
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.03259077962462681 	 0.013131313131313133
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.035117310865235625 	 0.015151515151515152
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.03783970609508601 	 0.01717171717171717
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.04077314925556966 	 0.01919191919191919
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.043934001391011064 	 0.02121212121212121
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.04733989190108234 	 0.02323232323232323
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.0510098168673679 	 0.02525252525252525
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.054964245002488483 	 0.027272727272727254
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.059225231812706745 	 0.029292929292929287
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.06381654261074714 	 0.03131313131313132
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.06876378506492459 	 0.033333333333333326
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.07409455202386421 	 0.03535353535353536
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.07983857541340442 	 0.037373737373737365
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.08602789206403304 	 0.0393939393939394
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.09269702239374328 	 0.0414141414141414
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.09988316294290144 	 0.043434343434343436
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.10762639383497162 	 0.04545454545454544
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.11596990232019522 	 0.047474747474747475
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.1249602236490204 	 0.04949494949494948
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.1346475006187358 	 0.051515151515151514
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.145085763240906 	 0.05353535353535352
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.15633323008943567 	 0.05555555555555555
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.16845263301000224 	 0.05757575757575756
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.18151156700190296 	 0.05959595959595959
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.19558286722374957 	 0.0616161616161616
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.21074501522573402 	 0.06363636363636363
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.22708257667418924 	 0.06565656565656566
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.24468667300982122 	 0.06767676767676767
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.26365548967024893 	 0.0696969696969697
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.28409482371141886 	 0.07171717171717171
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.30611867388221314 	 0.07373737373737374
1.6 	 1.36 	 502.53 	 1156.71 	 760.341771528001 	 0.3298498764433426 	 0.07575757575757575
