1.36 	 1.16 	 371.09 	 990.99 	 614.7777849644485 	 5.631248763870242e-07 	 -1.0
1.39 	 1.18 	 326.59 	 886.0 	 546.2286753683984 	 4.968989665682064e-07 	 -1.0
1.41 	 1.2 	 287.71 	 793.45 	 486.0330415284906 	 4.383355744880912e-07 	 -1.0
1.44 	 1.23 	 253.17 	 710.62 	 432.33057012460404 	 3.868577370716356e-07 	 -1.0
1.47 	 1.25 	 223.05 	 636.57 	 384.81619480694707 	 3.4141266202060594e-07 	 -1.0
1.49 	 1.27 	 196.34 	 571.05 	 342.7491948162318 	 3.01335975350878e-07 	 -1.0
1.52 	 1.29 	 172.96 	 512.28 	 305.38803510727365 	 2.659883735561191e-07 	 -1.0
1.55 	 1.32 	 152.26 	 459.7 	 272.108046575795 	 2.3485229924589702e-07 	 -1.0
1.57 	 1.34 	 134.03 	 413.01 	 242.65933258363864 	 2.0735525987858115e-07 	 -1.0
1.6 	 1.36 	 117.87 	 371.09 	 216.35336224540208 	 1.831436464289635e-07 	 -1.0
1.36 	 1.16 	 371.09 	 990.99 	 614.7777849644485 	 6.441402378497807e-07 	 -0.9797979797979798
1.39 	 1.18 	 326.59 	 886.0 	 546.2286753683984 	 5.699275099154898e-07 	 -0.9797979797979798
1.41 	 1.2 	 287.71 	 793.45 	 486.0330415284906 	 5.041202969689649e-07 	 -0.9797979797979798
1.44 	 1.23 	 253.17 	 710.62 	 432.33057012460404 	 4.461232013215655e-07 	 -0.9797979797979798
1.47 	 1.25 	 223.05 	 636.57 	 384.81619480694707 	 3.947837960168703e-07 	 -0.9797979797979798
1.49 	 1.27 	 196.34 	 571.05 	 342.7491948162318 	 3.4938717415202987e-07 	 -0.9797979797979798
1.52 	 1.29 	 172.96 	 512.28 	 305.38803510727365 	 3.0923953438178526e-07 	 -0.9797979797979798
1.55 	 1.32 	 152.26 	 459.7 	 272.108046575795 	 2.7378121876410364e-07 	 -0.9797979797979798
1.57 	 1.34 	 134.03 	 413.01 	 242.65933258363864 	 2.423820554707939e-07 	 -0.9797979797979798
1.6 	 1.36 	 117.87 	 371.09 	 216.35336224540208 	 2.1466138344978324e-07 	 -0.9797979797979798
1.36 	 1.16 	 371.09 	 990.99 	 614.7777849644485 	 7.368110758651869e-07 	 -0.9595959595959596
1.39 	 1.18 	 326.59 	 886.0 	 546.2286753683984 	 6.536889557283586e-07 	 -0.9595959595959596
1.41 	 1.2 	 287.71 	 793.45 	 486.0330415284906 	 5.797778884656358e-07 	 -0.9595959595959596
1.44 	 1.23 	 253.17 	 710.62 	 432.33057012460404 	 5.144679598861126e-07 	 -0.9595959595959596
1.47 	 1.25 	 223.05 	 636.57 	 384.81619480694707 	 4.5649814120860857e-07 	 -0.9595959595959596
