6.17E-06,0.005750519,4.93E-06,1.11E-03
6.31E-06,0.005884582,5.08E-06,1.11E-03
6.46E-06,0.006021772,5.23E-06,1.12E-03
6.61E-06,0.006162161,5.39E-06,1.13E-03
6.76E-06,0.006305824,5.55E-06,1.14E-03
6.92E-06,0.006452837,5.72E-06,1.14E-03
7.08E-06,0.006603278,5.89E-06,1.15E-03
7.24E-06,0.006757227,6.07E-06,1.16E-03
7.41E-06,0.006914767,6.25E-06,1.17E-03
7.59E-06,0.007075981,6.44E-06,1.17E-03
7.76E-06,0.007240954,6.63E-06,1.18E-03
7.94E-06,0.007409774,6.83E-06,1.19E-03
8.13E-06,0.007582532,7.03E-06,1.20E-03
8.32E-06,0.007759318,7.25E-06,1.20E-03
8.51E-06,0.007940227,7.46E-06,1.21E-03
8.71E-06,0.008125356,7.69E-06,1.22E-03
8.91E-06,0.008314802,7.92E-06,1.22E-03
9.12E-06,0.008508666,8.15E-06,1.23E-03
9.33E-06,0.008707051,8.40E-06,1.24E-03
9.55E-06,0.008910063,8.65E-06,1.25E-03
9.77E-06,0.00911781,8.91E-06,1.26E-03
1.00E-05,0.009330402,9.17E-06,1.26E-03
1.02E-05,0.009547952,9.45E-06,1.27E-03
1.05E-05,0.009770577,9.73E-06,1.27E-03
1.07E-05,0.009998393,1.00E-05,1.29E-03
1.10E-05,0.01023152,1.03E-05,1.29E-03
1.12E-05,0.01047009,1.06E-05,1.30E-03
1.15E-05,0.01071422,1.09E-05,1.31E-03
1.17E-05,0.01096405,1.13E-05,1.32E-03
1.20E-05,0.0112197,1.16E-05,1.32E-03
1.23E-05,0.01148131,1.20E-05,1.33E-03
1.26E-05,0.01174903,1.23E-05,1.34E-03
1.29E-05,0.01202299,1.27E-05,1.34E-03
1.32E-05,0.01230335,1.31E-05,1.36E-03
1.35E-05,0.01259024,1.34E-05,1.36E-03
1.38E-05,0.01288382,1.38E-05,1.38E-03
1.41E-05,0.01318425,1.43E-05,1.38E-03
1.45E-05,0.01349169,1.47E-05,1.39E-03
1.48E-05,0.0138063,1.51E-05,1.40E-03
1.51E-05,0.01412825,1.56E-05,1.40E-03
1.55E-05,0.0144577,1.60E-05,1.41E-03
1.58E-05,0.01479485,1.65E-05,1.42E-03
1.62E-05,0.01513986,1.70E-05,1.43E-03
1.66E-05,0.01549291,1.75E-05,1.44E-03
1.70E-05,0.0158542,1.80E-05,1.45E-03
1.74E-05,0.01622392,1.86E-05,1.45E-03
1.78E-05,0.01660226,1.91E-05,1.46E-03
1.82E-05,0.01698943,1.97E-05,1.47E-03
1.86E-05,0.01738563,2.03E-05,1.48E-03
1.91E-05,0.01779108,2.09E-05,1.49E-03
1.95E-05,0.01820598,2.15E-05,1.50E-03
2.00E-05,0.01863056,2.21E-05,1.50E-03
2.04E-05,0.01906504,2.28E-05,1.51E-03
2.09E-05,0.01950966,2.34E-05,1.52E-03
2.14E-05,0.01996466,2.41E-05,1.53E-03
2.19E-05,0.02043027,2.48E-05,1.54E-03
2.24E-05,0.02090674,2.56E-05,1.55E-03
2.29E-05,0.02139432,2.63E-05,1.55E-03
2.34E-05,0.02189329,2.71E-05,1.57E-03
2.40E-05,0.02240389,2.79E-05,1.57E-03
2.45E-05,0.0229264,2.87E-05,1.58E-03
2.51E-05,0.02346111,2.96E-05,1.59E-03
2.57E-05,0.02400829,3.04E-05,1.60E-03
2.63E-05,0.02456823,3.13E-05,1.61E-03
2.69E-05,0.02514125,3.23E-05,1.62E-03
2.75E-05,0.02572762,3.32E-05,1.63E-03
2.82E-05,0.02632768,3.42E-05,1.63E-03
2.88E-05,0.02694175,3.52E-05,1.65E-03
2.95E-05,0.02757013,3.62E-05,1.66E-03
3.02E-05,0.02821318,3.73E-05,1.66E-03
3.09E-05,0.02887124,3.84E-05,1.41E-03
3.16E-05,0.02954438,3.93E-05,1.67E-03
3.24E-05,0.03023349,4.05E-05,1.68E-03
3.31E-05,0.03093868,4.17E-05,1.69E-03
3.39E-05,0.03166032,4.29E-05,1.70E-03
3.47E-05,0.0323988,4.42E-05,1.70E-03
3.55E-05,0.03315451,4.54E-05,1.72E-03
3.63E-05,0.03392786,4.68E-05,1.72E-03
3.72E-05,0.03471925,4.81E-05,1.74E-03
3.80E-05,0.0355291,4.95E-05,1.74E-03
3.89E-05,0.03635786,5.10E-05,1.75E-03
3.98E-05,0.03720595,5.25E-05,1.77E-03
4.07E-05,0.03807383,5.40E-05,1.76E-03
4.17E-05,0.03896196,5.56E-05,1.78E-03
4.27E-05,0.03987082,5.72E-05,1.79E-03
4.37E-05,0.04080089,5.88E-05,1.80E-03
4.47E-05,0.04175266,6.06E-05,1.80E-03
4.57E-05,0.04272664,6.23E-05,1.82E-03
4.68E-05,0.04372334,6.41E-05,1.82E-03
4.79E-05,0.04474331,6.60E-05,1.83E-03
4.90E-05,0.04578708,6.79E-05,1.84E-03
5.01E-05,0.04685521,6.99E-05,1.85E-03
5.13E-05,0.04794826,7.19E-05,1.86E-03
5.25E-05,0.04906683,7.40E-05,1.87E-03
5.37E-05,0.05021149,7.61E-05,1.88E-03
5.50E-05,0.05138287,7.83E-05,1.88E-03
5.62E-05,0.05258159,8.06E-05,1.90E-03
5.75E-05,0.05380828,8.29E-05,1.90E-03
5.89E-05,0.0550636,8.53E-05,1.91E-03
6.03E-05,0.05634822,8.78E-05,1.92E-03
6.17E-05,0.05766282,9.03E-05,1.93E-03
6.31E-05,0.0590081,9.29E-05,1.94E-03
6.46E-05,0.06038478,9.56E-05,1.95E-03
6.61E-05,0.06179359,9.83E-05,1.95E-03
6.76E-05,0.06323528,0.000101129,1.97E-03
6.92E-05,0.06471061,0.000104041,1.98E-03
7.08E-05,0.06622038,0.000107031,1.99E-03
7.24E-05,0.06776539,0.000110106,2.00E-03
7.41E-05,0.06934646,0.000113262,2.01E-03
7.59E-05,0.07096444,0.000116506,2.02E-03
7.76E-05,0.07262017,0.000119845,2.03E-03
7.94E-05,0.07431456,0.000123279,2.04E-03
8.13E-05,0.07604849,0.000126809,2.04E-03
8.32E-05,0.07782289,0.000130427,2.06E-03
8.51E-05,0.07963871,0.00013416,2.06E-03
8.71E-05,0.08149692,0.000137986,2.07E-03
8.91E-05,0.0833985,0.000141919,2.09E-03
9.12E-05,0.08534447,0.000145981,2.09E-03
9.33E-05,0.08733586,0.00015014,2.09E-03
9.55E-05,0.08937373,0.000154407,2.10E-03
9.77E-05,0.09145918,0.000158795,2.12E-03
0.0001,0.0935933,0.000163317,2.13E-03
0.000102329,0.09577724,0.000167969,2.13E-03
0.000104713,0.09801217,0.00017273,2.14E-03
0.000107152,0.1002993,0.000177625,2.16E-03
0.000109648,0.1026397,0.000182679,2.15E-03
0.000112202,0.1050349,0.000187828,2.17E-03
0.000114815,0.1074859,0.000193148,2.18E-03
0.00011749,0.1099941,0.000198617,2.19E-03
0.000120226,0.112561,0.00020424,2.20E-03
0.000123027,0.1151877,0.000210022,2.20E-03
0.000125893,0.1178757,0.000215936,2.21E-03
0.000128825,0.1206265,0.00022202,2.22E-03
0.000131826,0.1234416,0.00022827,2.24E-03
0.000134896,0.1263223,0.000234726,2.24E-03
0.000138038,0.1292703,0.00024133,2.25E-03
0.000141254,0.1322871,0.000248124,2.25E-03
0.000144544,0.1353744,0.000255072,2.27E-03
0.000147911,0.1385337,0.000262245,2.27E-03
0.000151356,0.1417668,0.000269585,2.29E-03
0.000154882,0.1450753,0.000277167,2.29E-03
0.000158489,0.1484612,0.000284921,2.30E-03
0.000162181,0.151926,0.00029289,2.31E-03
0.000165959,0.1554718,0.000301081,2.32E-03
0.000169824,0.1591003,0.000309498,2.33E-03
0.00017378,0.1628136,0.000318148,2.33E-03
0.000177828,0.1666136,0.000326993,2.35E-03
0.00018197,0.1705023,0.000336127,2.35E-03
0.000186209,0.1744818,0.000345473,2.36E-03
0.000190546,0.1785542,0.00035507,2.37E-03
0.000194985,0.1827216,0.000364937,2.38E-03
0.000199526,0.1869864,0.000375068,2.39E-03
0.000204174,0.1913508,0.000385485,2.39E-03
0.00020893,0.1958171,0.000396181,2.40E-03
0.000213796,0.2003877,0.000407128,2.41E-03
0.000218776,0.205065,0.000418419,2.41E-03
0.000223872,0.2098515,0.000429966,2.42E-03
0.000229087,0.2147498,0.000441828,2.43E-03
0.000234423,0.2197624,0.000454013,2.44E-03
0.000239883,0.2248921,0.00046653,2.45E-03
0.000245471,0.2301416,0.000479389,5.75E-04
0.000251189,0.2355139,0.000482479,1.07E-03
0.00025704,0.2410113,0.000488351,9.74E-04
0.000263027,0.246637,0.000493832,9.78E-04
0.000269154,0.2523939,0.000499461,8.82E-04
0.000275423,0.258285,0.000504659,8.71E-04
0.000281838,0.2643135,0.000509908,8.62E-04
0.000288403,0.2704825,0.000515227,8.51E-04
0.000295121,0.2767954,0.0005206,8.46E-04
0.000301995,0.2832554,0.000526065,8.13E-04
0.00030903,0.289866,0.000531439,7.92E-04
0.000316228,0.2966308,0.000536798,8.32E-04
0.000323594,0.3035532,0.000542555,7.59E-04
0.000331131,0.310637,0.000547931,8.27E-04
0.000338844,0.317886,0.000553926,7.56E-04
0.000346737,0.325304,0.000559532,8.24E-04
0.000354813,0.3328949,0.000565789,7.57E-04
0.000363078,0.3406627,0.000571672,8.18E-04
0.000371535,0.3486116,0.000578177,7.58E-04
0.000380189,0.3567459,0.000584347,8.20E-04
0.000389045,0.3650698,0.000591174,7.62E-04
0.000398107,0.3735877,0.000597663,8.22E-04
0.00040738,0.3823042,0.000604824,7.65E-04
0.000416869,0.3912239,0.000611645,8.25E-04
0.00042658,0.4003515,0.000619177,8.23E-04
0.000436516,0.4096919,0.000626864,7.74E-04
0.000446684,0.4192501,0.000634258,8.30E-04
0.000457088,0.429031,0.000642375,8.29E-04
0.000467735,0.43904,0.000650675,7.82E-04
0.00047863,0.4492824,0.000658683,8.39E-04
0.000489779,0.4597635,0.00066748,8.40E-04
0.000501187,0.470489,0.000676493,8.42E-04
0.000512861,0.4814645,0.000685733,8.46E-04
0.000524808,0.4926958,0.00069524,8.38E-04
0.000537032,0.5041891,0.000704873,8.51E-04
0.000549541,0.5159502,0.00071488,8.61E-04
0.000562341,0.5279856,0.000725245,8.78E-04
0.00057544,0.5403015,0.000736055,8.66E-04
0.000588844,0.5529046,0.000746975,8.77E-04
0.00060256,0.5658015,0.000758281,8.77E-04
0.000616595,0.5789991,0.000769852,8.85E-04
0.000630957,0.5925044,0.000781807,9.26E-04
0.000645654,0.6063245,0.00079461,8.96E-04
0.000660693,0.6204669,0.000807288,9.38E-04
0.000676083,0.634939,0.000820866,9.11E-04
0.000691831,0.6497485,0.000834351,9.51E-04
0.000707946,0.6649033,0.000848756,9.23E-04
0.000724436,0.6804114,0.000863065,9.62E-04
0.00074131,0.6962811,0.00087833,9.69E-04
0.000758578,0.7125208,0.000894069,9.76E-04
0.000776247,0.7291392,0.000910281,9.65E-04
0.000794328,0.746145,0.000926695,9.76E-04
0.000812831,0.7635474,0.000943686,1.01E-03
0.000831764,0.7813555,0.000961643,1.02E-03
0.000851138,0.7995789,0.000980299,1.01E-03
0.000870964,0.8182271,0.000999196,1.02E-03
0.000891251,0.8373102,0.001018676,1.03E-03
0.000912011,0.8568383,0.001038762,1.06E-03
0.000933254,0.8768217,0.001060014,1.05E-03
0.000954993,0.8972711,0.001081425,1.08E-03
0.000977237,0.9181974,0.001104025,1.06E-03
0.001,0.9396116,0.001126791,1.10E-03
0.001023293,0.9615251,0.001150848,1.11E-03
0.001047129,0.9839497,0.00117567,1.12E-03
0.001071519,1.006897,0.001201257,1.13E-03
0.001096478,1.03038,0.001227698,1.13E-03
0.001122018,1.05441,0.001254968,1.14E-03
0.001148154,1.079001,0.001283098,1.15E-03
0.001174898,1.104165,0.001312122,1.18E-03
0.001202264,1.129916,0.001342577,1.18E-03
0.001230269,1.156267,0.001373598,1.19E-03
0.001258925,1.183233,0.001405558,1.22E-03
0.00128825,1.210828,0.001439091,1.23E-03
0.001318257,1.239066,0.001473723,1.22E-03
0.001348963,1.267963,0.00150898,1.24E-03
0.001380384,1.297534,0.001545754,1.26E-03
0.001412538,1.327795,0.001583857,1.27E-03
0.00144544,1.358761,0.00162316,1.29E-03
0.001479108,1.39045,0.001664188,1.30E-03
0.001513561,1.422878,0.001706222,1.30E-03
0.001548817,1.456062,0.00174952,1.33E-03
0.001584893,1.49002,0.001794754,1.33E-03
0.00162181,1.52477,0.001840969,1.36E-03
0.001659587,1.560331,0.001889163,1.37E-03
0.001698244,1.596721,0.001939006,1.38E-03
0.001737801,1.63396,0.001990309,1.39E-03
0.001778279,1.672067,0.002043271,1.41E-03
0.001819701,1.711064,0.002098375,1.42E-03
0.001862087,1.75097,0.002155021,1.43E-03
0.001905461,1.791807,0.002213487,1.46E-03
0.001949845,1.833597,0.002274526,1.46E-03
0.001995262,1.876361,0.002336934,1.48E-03
0.002041738,1.920123,0.002401882,1.50E-03
0.002089296,1.964906,0.002469039,1.50E-03
0.002137962,2.010734,0.002537822,1.53E-03
0.002187762,2.057631,0.00260942,1.55E-03
0.002238721,2.105622,0.002683885,1.56E-03
0.002290868,2.154732,0.002760254,1.57E-03
0.002344229,2.204988,0.0028391,1.59E-03
0.002398833,2.256417,0.002921118,1.60E-03
0.002454709,2.309046,0.003005244,1.62E-03
0.002511886,2.362902,0.003092684,1.64E-03
0.002570396,2.418015,0.003182979,1.65E-03
0.002630268,2.474414,0.003276224,1.67E-03
0.002691535,2.532129,0.003372521,1.68E-03
0.002754229,2.59119,0.003471971,1.71E-03
0.002818383,2.65163,0.003575205,1.71E-03
0.002884032,2.71348,0.003681261,1.74E-03
0.002951209,2.776773,0.003791339,1.76E-03
0.003019952,2.841543,0.003905014,1.76E-03
0.003090295,2.907824,0.004021801,1.79E-03
0.003162278,2.975652,0.004142941,1.81E-03
0.003235937,3.045063,0.004268598,1.82E-03
0.003311311,3.116093,0.004397772,1.84E-03
0.003388442,3.188781,0.004531195,1.86E-03
0.003467369,3.263166,0.004669454,1.88E-03
0.003548134,3.339286,0.004812184,1.88E-03
0.003630781,3.417183,0.004958844,1.91E-03
0.003715352,3.496897,0.005111178,1.93E-03
0.003801894,3.578473,0.005268752,1.94E-03
0.003890451,3.661952,0.005430906,1.96E-03
0.003981072,3.747379,0.005598305,1.98E-03
0.004073803,3.8348,0.005771603,1.99E-03
0.004092607,3.852528,0.005806914,2.00E-03
0.004111497,3.870337,0.005842486,2.00E-03
0.004130475,3.888229,0.005878281,1.99E-03
0.00414954,3.906204,0.005914005,2.01E-03
0.004168694,3.924262,0.005950306,1.99E-03
0.004187936,3.942403,0.005986478,2.01E-03
0.004207266,3.960628,0.006023131,2.02E-03
0.004226686,3.978938,0.006060098,2.02E-03
0.004246196,3.997332,0.006097252,2.02E-03
0.004265795,4.015811,0.006134639,2.03E-03
0.004285485,4.034376,0.006172301,2.03E-03
0.004305266,4.053027,0.006210199,2.03E-03
0.004325138,4.071763,0.00624829,2.04E-03
0.004345102,4.090587,0.006286618,2.04E-03
0.004365158,4.109498,0.006325229,2.05E-03
0.004385307,4.128496,0.006364081,2.05E-03
0.004405549,4.147582,0.006403175,2.05E-03
0.004425884,4.166756,0.006442514,2.05E-03
0.004446313,4.186019,0.006482097,2.06E-03
0.004466836,4.205371,0.006521972,2.06E-03
0.004487454,4.224812,0.006562096,2.08E-03
0.004508167,4.244344,0.006602783,2.08E-03
0.004528976,4.263966,0.006643513,2.07E-03
0.004549881,4.283678,0.006684348,2.08E-03
0.004570882,4.303482,0.006725528,2.08E-03
0.00459198,4.323377,0.006766875,2.09E-03
0.004613176,4.343365,0.00680857,2.08E-03
0.004634469,4.363444,0.006850434,2.09E-03
0.004655861,4.383617,0.00689265,2.09E-03
0.004677351,4.403883,0.006935039,2.10E-03
0.004698941,4.424243,0.006977783,2.10E-03
0.00472063,4.444697,0.007020794,2.10E-03
0.00474242,4.465245,0.007064027,2.13E-03
0.00476431,4.485889,0.007108047,2.11E-03
0.004786301,4.506628,0.007151869,2.11E-03
0.004808393,4.527463,0.007195916,2.12E-03
0.004830588,4.548394,0.007240286,2.12E-03
0.004852885,4.569422,0.007284932,2.13E-03
0.004875285,4.590548,0.007329856,2.13E-03
0.004897788,4.611771,0.007375061,2.16E-03
0.004920395,4.633092,0.007421023,2.14E-03
0.004943107,4.654512,0.007466794,2.14E-03
0.004965923,4.676031,0.007512897,2.15E-03
0.004988845,4.69765,0.007559288,2.15E-03
0.005011872,4.719369,0.00760592,2.15E-03
0.005035006,4.741188,0.007652843,2.18E-03
0.005058247,4.763108,0.007700587,2.16E-03
0.005081594,4.785129,0.007748097,2.17E-03
0.00510505,4.807252,0.007796,2.16E-03
0.005128614,4.829478,0.007844104,2.16E-03
0.005152286,4.851806,0.007892352,2.21E-03
0.005176068,4.874238,0.007941846,2.17E-03
0.00519996,4.896773,0.007990855,2.18E-03
0.005223962,4.919413,0.00804027,2.18E-03
0.005248075,4.942158,0.008089942,2.21E-03
0.005272299,4.965007,0.00814041,2.19E-03
0.005296634,4.987963,0.008190703,2.20E-03
0.005321083,5.011024,0.00824136,2.20E-03
0.005345644,5.034193,0.008292333,2.22E-03
0.005370318,5.057468,0.008344061,2.21E-03
0.005395106,5.080851,0.00839567,2.21E-03
0.005420009,5.104342,0.008447601,2.23E-03
0.005445027,5.127942,0.008500294,2.22E-03
0.00547016,5.151651,0.008552874,2.22E-03
0.005495409,5.17547,0.00860578,2.22E-03
0.005520774,5.199399,0.008658837,2.25E-03
0.005546257,5.223439,0.008713025,2.23E-03
0.005571857,5.24759,0.008766977,2.24E-03
0.005597576,5.271852,0.008821265,2.26E-03
0.005623413,5.296227,0.008876282,2.24E-03
0.00564937,5.320715,0.008931195,2.25E-03
0.005675446,5.345316,0.008986555,2.27E-03
0.005701643,5.37003,0.009042597,2.25E-03
0.00572796,5.394859,0.009098541,2.29E-03
0.005754399,5.419803,0.009155579,2.25E-03
0.00578096,5.444863,0.009212028,2.27E-03
0.005807644,5.470038,0.00926913,2.29E-03
0.005834451,5.49533,0.009326925,2.28E-03
0.005861382,5.520738,0.009384739,2.27E-03
0.005888437,5.546265,0.009442804,2.30E-03
